label,sample,gp_to_fixed,start_to_end,uncertainty,linear_target_gain,linear_damage,linear_increased,mlp_target_gain,mlp_damage,mlp_increased
1,3936,0.3116523549969947,-0.07916861231582525,0.0951527758460212,0.0,0.0004002645435968781,0.0,2.1595472933828057e-13,0.0,1.0
1,3939,0.3239788693650601,0.2311338492692137,0.0796325643784624,0.0,0.5014522365308566,0.0,1.5581942200635956e-12,0.42631156165644374,1.0
1,3942,-0.29597737165213517,0.5290035502445161,0.11208917431092348,4.694837461500626e-76,0.10194649898616281,1.0,-0.0001355251901518307,0.08551402854476603,0.0
1,3945,-0.10719169019307416,-0.16785958471891832,0.12301446599980081,0.0,0.0017847019732175945,0.0,2.1761813080412137e-57,0.09433517526893517,1.0
1,4024,0.326867289310175,0.6927175753724942,0.13284946144342863,0.0,0.6049038198882688,0.0,6.27620433718649e-06,0.1973328559905238,1.0
1,4074,-0.08498512129991867,-0.06294107365561409,0.058973944476415296,0.0,0.00021675623293775293,0.0,-2.2152496580240182e-21,0.07156357720058765,0.0
1,4083,0.3952499792464875,0.6418454782634881,0.12967450576990905,0.0,0.028806546786465548,0.0,0.0999496246030084,0.2314729785537803,1.0
1,4089,0.11791014897061469,0.0744465186348181,0.09917344513275539,0.0,0.06673671379682572,0.0,2.546939810614687e-59,0.2957104903580573,1.0
1,4159,-0.12359797783291808,-0.19955951692500343,0.10495778096385988,0.0,0.017594541546692433,0.0,2.2648635960638505e-07,0.08803016306950096,1.0
1,4207,0.14907532500585896,0.5736045505075564,0.13264929991136548,0.0,0.4046267602344674,0.0,-6.6731728339203715e-06,0.07155800240394156,0.0
1,4232,0.02699919320410754,0.5391469538859044,0.09158233654590509,0.0,0.34532743438526314,0.0,1.9817628528918558e-11,0.34979039952378593,1.0
1,4246,-0.5036000830457831,0.2297730317121593,0.10019244794904901,0.0,0.04407767553728542,0.0,4.703665856603646e-18,0.2046885765195749,1.0
